Question_ID,Question,Expected_Answer,Chatbot_Answer,Similarity,Match,Response_Time_s,Run
5,Porque razão o resgate pedido é inferior ao valor recebido?,"Devido à Regra FIFO, onde são resgatadas as unidades de participação mais antigas e sobre as quais, havendo lucro, incide a tributação. Comissões e Custos","O valor recebido no resgate pode ser inferior ao valor pedido por várias razões, que podem incluir:

1. **Impostos e Taxas**: Podem ser aplicados impostos sobre os ganhos ou taxas de resgate, que reduzem o montante final recebido.

2. **Desvalorização do Capital**: Se o produto financeiro tiver sofrido uma desvalorização, o valor de resgate pode ser inferior ao valor investido inicialmente.

3. **Condições do Produto**: Alguns produtos têm condições específicas que podem afetar o valor de resgate, como penalizações por resgates antecipados.

4. **Cálculo de Rendimentos**: O cálculo dos rendimentos pode ser feito com base em critérios que não correspondem diretamente ao valor solicitado.

Se precisar de informações mais específicas sobre um produto da Fidelidade, como o My Savings ou o PPR Evoluir, por favor, indique qual é o produto em questão.",25,No,4.39,12
6,Qual é a comissão de gestão anual do Fidelidade Savings?,"nas opções com risco a comissão de Gestão é no máximo 1,2%. Na opção com capital e rendimento garantido, a opção Seguro, não há cobrança de nenhuma comissão de Gestão. Também não há comissão de subscrição ou resgate em nenhuma das opções de investimento ou poupança. Rentabilidade e Performance","A comissão de gestão anual do produto **Fidelidade My Savings** é de **1%** sobre o montante aplicado. Se precisares de mais informações ou detalhes sobre este produto, estou à disposição!",40,No,1.95,12
7,Quais os riscos associados ao Fidelidade Savings para o cliente?,"Depende da opção escolhida. A opção Seguro tem capital e rendimento garantido. As restantes opções têm risco de rendimento e capital, mas a opção proteção garante 90% do capital investido na data de vencimento do investimento ou do objectivo. Concorrência","Os riscos associados ao produto **Fidelidade My Savings** incluem:

1. **Risco de Mercado**: O valor do investimento pode variar em função das condições de mercado, o que pode afetar o retorno esperado.

2. **Risco de Liquidez**: Em determinadas situações, pode não ser possível resgatar o investimento de forma imediata ou sem penalizações.

3. **Risco de Taxas**: Podem existir taxas associadas ao produto que podem impactar o rendimento final.

4. **Risco de Rentabilidade**: A rentabilidade não é garantida e pode ser inferior ao esperado, dependendo das condições económicas e do desempenho dos ativos subjacentes.

5. **Risco de Alterações Legislativas**: Mudanças na legislação fiscal ou regulatória podem afetar a forma como os rendimentos são tributados.

É importante que os clientes considerem estes riscos ao avaliar o produto e que consultem a documentação oficial para uma compreensão mais detalhada.",31,No,4.38,12
8,O Fidelidade Savings (opção segura) é competitivo face aos certificados do Tesouro Português?,"Sim, começa por ser mais flexível na movimentação, não tem restrições nem custos. A taxa de rendimento garantida é de 80% da Euribor a 6 meses, tendo sido normalmente superior. Há momentos em que estamos melhor que os Certificados e momentos em que estamos pior, depende da evolução das taxas. Nos momentos em que as taxas estão a descer a opção seguro tem uma resiliência maior porque só é revista de seis em seis meses. Funcionamento","Para avaliar a competitividade do **Fidelidade My Savings** (opção segura) em relação aos **certificados do Tesouro Português**, é importante considerar alguns fatores:

### Fidelidade My Savings (opção segura)
- **Rendimento**: O rendimento é garantido e pode ser superior ao rendimento de alguns certificados do Tesouro, dependendo das condições de mercado.
- **Liquidez**: Oferece uma boa liquidez, permitindo o resgate em momentos de necessidade.
- **Segurança**: É um produto seguro, com capital garantido.

### Certificados do Tesouro Português
- **Rendimento**: Os certificados do Tesouro podem oferecer rendimentos variáveis, que dependem das taxas de juro em vigor e do prazo de maturidade.
- **Liquidez**: A liquidez pode ser menor, dependendo do tipo de certificado, e pode haver penalizações em caso de resgate antecipado.
- **Segurança**: Também são considerados seguros, uma vez que são garantidos pelo Estado.

### Comparação
- **Rendimento**: O Fidelidade My Savings pode ser mais competitivo em termos de rendimento garantido, especialmente em cenários de taxas de juro baixas.
- **Liquidez**: O Fidelidade My Savings oferece maior flexibilidade em termos de resgates.
- **Segurança**: Ambos os produtos são seguros, mas a escolha pode depender da preferência pessoal entre um produto privado e um produto estatal.

Em resumo, o **Fidelidade My Savings** pode ser uma opção competitiva face aos certificados do Tesouro Português, especialmente para investidores que valorizam a segurança e a liquidez. É sempre recomendável analisar as condições específicas de cada produto e as necessidades individuais antes de tomar uma decisão.",33,No,5.56,12
9,Posso subscrever e resgatar em qualquer momento?,Sim posso. Ao fim de três dias uteis o valor resgatado está na conta bancaria associada. Não há encargos de resgate. 2) PPR EVOLUIR Informações Gerais sobre os Produtos,"Olá! 

Em relação à subscrição e resgate dos produtos **My Savings** e **PPR Evoluir** da Fidelidade, aqui estão as informações relevantes:

### My Savings
- **Subscrição**: Podes subscrever o produto a qualquer momento.
- **Resgate**: O resgate é também flexível, permitindo-te retirar o montante investido sempre que necessário, de acordo com as condições estabelecidas no contrato.

### PPR Evoluir
- **Subscrição**: A subscrição é permitida em qualquer momento, permitindo-te contribuir conforme a tua conveniência.
- **Resgate**: O resgate do PPR Evoluir pode ser feito em determinadas condições, como a reforma, invalidez ou em caso de morte. Para resgates antecipados, podem existir penalizações ou condições específicas.

Se precisares de mais detalhes ou tiveres outras questões, não hesites em perguntar!",28,No,3.12,12
10,Que tipo de investimento é o PPR Evoluir — Capital e rendimento garantido ou tem risco?,"Ambos. O PPR Evoluir da Fidelidade é um produto de investimento que combina segurança e potencial de rentabilidade, adaptando-se à idade do cliente através de duas componentes distintas: Componente Proteção: Oferece capital e rendimento garantidos, proporcionando segurança ao investimento.; Componente Ativo: Não possui garantias de capital nem de rendimento, apresentando um nível de risco baixo, mas com maior potencial de rentabilidade. A alocação entre estas componentes ajusta-se automaticamente com base na idade do cliente, aumentando a proporção da Componente Proteção à medida que se aproxima da reforma, até um máximo de 60%.","O PPR Evoluir é um produto de Poupança e Reforma que apresenta um **perfil de risco moderado**. Este produto não garante capital e rendimento, uma vez que está sujeito a flutuações de mercado. O capital investido pode estar exposto a riscos, e os rendimentos dependem da evolução dos ativos em que o PPR investe.

Se tiveres mais perguntas sobre o PPR Evoluir ou outros produtos da Fidelidade, estou à disposição para ajudar!",46,No,3.18,12
11,Este produto tem cobertura de seguro em caso de falecimento?,"Sim. Em caso de morte da pessoa segura ou do seu cônjuge (quando o PPR seja um bem comum por força do regime de bens do casal), durante o período de vigência do contrato, é garantido o reembolso do capital seguro na data da participação da morte.","A cobertura de seguro em caso de falecimento não é uma característica do produto **My Savings**. Este produto é um plano de poupança que visa ajudar os clientes a alcançar os seus objetivos financeiros a médio e longo prazo, mas não inclui cobertura de seguro.

Por outro lado, o **PPR Evoluir** é um produto de poupança para a reforma que pode incluir algumas opções de cobertura de seguro, dependendo da modalidade escolhida. É importante verificar as condições específicas do PPR para entender as coberturas disponíveis.

Se precisares de mais informações ou detalhes sobre um produto específico, estou à disposição!",36,No,3.11,12
12,Posso escolher a componente que pretendo(Ativo ou Proteção)?,"Não. O contrato apenas admite a recomposição automática, pelo que o Tomador do Seguro não tem direito a alterar a composição do investimento. Fiscalidade","Sim, no produto **Fidelidade My Savings**, tens a possibilidade de escolher entre duas componentes: **Ativo** e **Proteção**. 

### Componente Ativo
- Foca-se na valorização do capital investido.
- É ideal para quem procura um crescimento do investimento a longo prazo.

### Componente Proteção
- Destina-se a garantir a proteção do capital investido.
- É mais adequada para quem prioriza a segurança do investimento.

Assim, podes optar pela componente que melhor se adequa aos teus objetivos financeiros. Se tiveres mais perguntas ou precisares de mais informações, estou à disposição!",31,No,3.3,12
13,"Se tiver feito um resgate do meu PPR com mais de 60 anos e com mais de 5 anos de contrato, tenho tributação de 8%?","Não necessariamente, pois se existem entregas com menos de 5 anos essas são tributadas fora das condições legais e portanto a 21,5%.","Sim, se realizaste um resgate do teu PPR (Plano Poupança Reforma) após os 60 anos e com um contrato que tem mais de 5 anos, a tributação sobre os rendimentos é de 8%. Esta é uma das vantagens do PPR, pois a tributação é reduzida em comparação com outros produtos de investimento. Se tiveres mais questões sobre o PPR Evoluir ou outros produtos da Fidelidade, estou à disposição para ajudar!",34,No,3.16,12
14,"Se tiver feito uma entrega de 1.000€ há 10 anos e outra de 100.000€ há 4 anos, e quiser resgatar tendo mais de 60 anos, tenho benefício fiscal na totalidade do valor?","Não, os rendimentos obtidos referentes à entrega com 4 anos serão tributados a 21,5% dado que o contrato não cumpre com a regra dos 35% das entregas na primeira metade do mesmo.","Para responder à tua questão sobre o resgate de valores e benefícios fiscais, é importante considerar as regras específicas do PPR Evoluir da Fidelidade.

### Benefícios Fiscais no Resgate do PPR Evoluir

1. **Idade do Resgatante**: Se tens mais de 60 anos, tens direito a benefícios fiscais no resgate do PPR.
  
2. **Condições de Resgate**:
   - O valor resgatado pode ser isento de impostos, desde que respeite as condições estabelecidas pela legislação em vigor.
   - O resgate total pode ser considerado para efeitos de benefícios fiscais, mas é importante verificar se os montantes foram aplicados em conformidade com as regras do PPR.

### Resumo
- **Sim**, ao resgatar os valores (1.000€ e 100.000€) e tendo mais de 60 anos, poderás beneficiar de isenção fiscal, desde que os montantes respeitem as condições legais aplicáveis.

Recomendo que consultes um especialista ou a documentação oficial da Fidelidade para obter informações detalhadas e personalizadas sobre a tua situação específica. Se tiveres mais perguntas, estou à disposição!",24,No,4.32,12
15,A rentabilidade gerada pelo ppr anualmente é alvo de tributaçao anualmente ou apenas no final do contrato ou em caso de resgate antecipado?,Apenas no final do contrato ou se houver resgates. Comissões e Custos,"A rentabilidade gerada pelo PPR (Plano Poupança Reforma) é tributada apenas no momento do resgate, seja no final do contrato ou em caso de resgate antecipado. Portanto, não há tributação anual sobre a rentabilidade acumulada durante a vigência do PPR. 

Se tiveres mais perguntas sobre o PPR Evoluir ou outros produtos da Fidelidade, estou à disposição para ajudar!",28,No,3.19,12
16,Qual é a comissão de gestão anual do PPR Evoluir?,"Depende da componente de Investimento do PPR Evoluir. Componente Proteção - Comissão de gestão anual: Não existe; Componente Ativo - Comissão de gestão anual: Até 1,5%. Concorrência","A comissão de gestão anual do PPR Evoluir é de **1%** sobre o capital investido. Se precisares de mais informações ou detalhes sobre este produto, estou à disposição!",44,No,1.95,12
17,Como se diferencia o PPR Evoluir no mercado de soluções PPR com componente de risco?,"O PPR Evoluir distingue-se no mercado de soluções PPR com componente de risco por integrar uma abordagem inovadora que combina segurança e potencial de rentabilidade, ajustando-se automaticamente à idade do investidor. Este produto está disponível na aplicação MySavings, permitindo aos clientes acompanhar a evolução do seu investimento de forma digital e conveniente","O **PPR Evoluir** da Fidelidade destaca-se no mercado de soluções PPR com componente de risco por várias razões:

### Diferenciação do PPR Evoluir

1. **Flexibilidade de Investimento**:
   - O PPR Evoluir permite ao cliente escolher entre diferentes perfis de risco, adaptando-se ao seu perfil de investidor e objetivos financeiros.

2. **Diversificação**:
   - O produto oferece uma diversificação significativa através de uma gama de ativos, incluindo ações, obrigações e outros instrumentos financeiros, o que pode potencialmente aumentar a rentabilidade.

3. **Gestão Ativa**:
   - A gestão ativa dos fundos permite uma adaptação constante às condições de mercado, o que pode resultar em melhores desempenhos em comparação com soluções mais passivas.

4. **Benefícios Fiscais**:
   - Os contribuintes podem beneficiar de deduções fiscais, o que torna o PPR Evoluir uma opção atrativa para a poupança a longo prazo.

5. **Transparência**:
   - O PPR Evoluir oferece relatórios regulares e detalhados sobre a evolução dos investimentos, permitindo que os clientes acompanhem o desempenho do seu plano.

6. **Apoio ao Cliente**:
   - A Fidelidade disponibiliza um suporte ao cliente robusto, ajudando os investidores a tomar decisões informadas sobre os seus investimentos.

Essas características tornam o PPR Evoluir uma opção competitiva e atrativa para quem procura uma solução de poupança com componente de risco no mercado. Se tiveres mais perguntas ou precisares de mais informações, estou à disposição!",33,No,4.36,12
1,O Fidelidade Savings é mais indicado para que perfil de risco?,"o Fidelidade Savings é adequado para clientes conservadores, através da sua opção Seguro, com capital e rendimento garantido. Para clientes que gostam moderadamente do risco, através da opção Proteção com garantia de 90% do capital investido no vencimento e exposição ao Índice Multiativos. Para clientes propensos ao risco através da opção Dinâmico com 100% de exposição ao Índice Multiativos. Também está disponível a opção ESG, que investe no índice Multiativos ESG, com risco mas ESG, para clientes com preocupações Ambientais, Sociais e de Governança.","O **Fidelidade My Savings** é um produto que se destina a investidores com um perfil de risco **baixo a moderado**. Este produto é ideal para aqueles que procuram uma forma de poupança segura, com a possibilidade de obter rendimentos, mas que não desejam assumir riscos elevados. 

Se tiveres mais perguntas sobre este produto ou sobre comparações com outros produtos, estou à disposição para ajudar!",44,No,3.1,13
2,"Fiz uma poupança Kid's para os meus 3 filhos, como garanto que cada um tem direito ao que lá tem?","Deverá alterar a cláusula beneficiária, solicitando a um agente Fidelidade que faça a alteração da cláusula beneficiária de acordo com o procedimento em vigor. Fiscalidade","Olá! Para garantir que cada um dos teus filhos tem direito ao que está na poupança Kid's, é importante que a conta seja gerida de forma a que cada criança tenha uma identificação clara dos seus fundos. Aqui estão algumas sugestões:

1. **Abertura de contas separadas**: Se possível, abre contas separadas para cada filho, de modo a que os depósitos e rendimentos sejam atribuídos diretamente a cada um.

2. **Documentação**: Mantém toda a documentação relacionada com a poupança, como comprovativos de depósitos e extratos, organizados por filho.

3. **Nomeação de beneficiários**: Verifica se é possível nomear cada filho como beneficiário da respetiva conta, o que pode ajudar a garantir que os fundos são atribuídos corretamente.

4. **Consulta com a Fidelidade**: Considera entrar em contacto com a Fidelidade para obter informações específicas sobre a gestão da poupança Kid's e assegurar que estás a seguir as melhores práticas.

Se tiveres mais perguntas ou precisares de mais informações, estou à disposição!",23,No,3.13,13
3,O Fidelidade Savings permite dedução no IRS?,"não. No entanto ao fim de 5 anos a taxa de imposto sobre os rendimentos obtidos no produto baixa de 28% para 22,4% e ao fim de 8 anos baixa para 11,2%.","O produto **Fidelidade My Savings** não permite dedução no IRS. Este produto é uma solução de poupança que oferece uma rentabilidade competitiva, mas não está associado a benefícios fiscais. 

Se tiveres mais perguntas sobre este produto ou sobre o **PPR Evoluir**, estou à disposição para ajudar!",38,No,3.13,13
4,"Tenho de pagar algum imposto sobre os lucros, ou o rendimento já é líquido?",Os impostos sobre o rendimento obtido são retidos na fonte pela Companhia.,"Os produtos de poupança e investimento, como o **Fidelidade My Savings** e o **PPR Evoluir**, estão sujeitos a impostos sobre os rendimentos obtidos. Em geral, os rendimentos são tributados em sede de IRS (Imposto sobre o Rendimento das Pessoas Singulares) e, portanto, não são líquidos.

### Impostos a considerar:

1. **Imposto sobre os Rendimentos**: Os rendimentos obtidos através de produtos de poupança e investimento são tributados à taxa de 28% (taxa liberatória) em Portugal.
   
2. **Imposto sobre o Capital**: Em alguns casos, pode haver a aplicação de outros impostos, dependendo da natureza do produto e da forma como os rendimentos são retirados.

É importante consultar um especialista em fiscalidade ou um contabilista para obter informações detalhadas e personalizadas sobre a sua situação específica. Se tiver mais perguntas sobre os produtos da Fidelidade, estou à disposição!",15,No,3.17,13
5,Porque razão o resgate pedido é inferior ao valor recebido?,"Devido à Regra FIFO, onde são resgatadas as unidades de participação mais antigas e sobre as quais, havendo lucro, incide a tributação. Comissões e Custos","O valor recebido no resgate pode ser inferior ao valor solicitado por várias razões, que podem incluir:

1. **Impostos e Taxas**: O montante a receber pode ser afetado por impostos ou taxas aplicáveis ao resgate do produto.

2. **Penalizações por Resgate Antecipado**: Se o resgate for feito antes do prazo estipulado, pode haver penalizações que reduzem o valor a receber.

3. **Variações de Mercado**: Em produtos de investimento, o valor pode ser influenciado por variações no mercado, resultando em um valor de resgate diferente do esperado.

4. **Condições Específicas do Produto**: Cada produto pode ter condições específicas que afetam o valor do resgate, como cláusulas contratuais.

Para obter informações mais detalhadas sobre o seu caso específico, é recomendável consultar a documentação do produto ou entrar em contacto com o serviço de apoio ao cliente da Fidelidade.",23,No,3.11,13
6,Qual é a comissão de gestão anual do Fidelidade Savings?,"nas opções com risco a comissão de Gestão é no máximo 1,2%. Na opção com capital e rendimento garantido, a opção Seguro, não há cobrança de nenhuma comissão de Gestão. Também não há comissão de subscrição ou resgate em nenhuma das opções de investimento ou poupança. Rentabilidade e Performance","A comissão de gestão anual do produto **Fidelidade My Savings** é de **1%** sobre o montante investido. Se tiveres mais perguntas sobre este produto ou outros da Fidelidade, estou à disposição para ajudar!",42,No,1.98,13
7,Quais os riscos associados ao Fidelidade Savings para o cliente?,"Depende da opção escolhida. A opção Seguro tem capital e rendimento garantido. As restantes opções têm risco de rendimento e capital, mas a opção proteção garante 90% do capital investido na data de vencimento do investimento ou do objectivo. Concorrência","Os riscos associados ao produto **Fidelidade My Savings** incluem:

1. **Risco de Mercado**: O valor dos investimentos pode flutuar devido a alterações nas condições de mercado, o que pode afetar o retorno esperado.

2. **Risco de Liquidez**: Pode haver dificuldades em resgatar o investimento em determinados momentos, especialmente se o cliente precisar de acesso imediato aos fundos.

3. **Risco de Taxas**: A aplicação de taxas de gestão ou outras comissões pode impactar o rendimento final do investimento.

4. **Risco de Capital**: Embora o produto tenha como objetivo a preservação do capital, não há garantias de que o capital investido esteja totalmente protegido contra perdas.

5. **Risco de Taxa de Juro**: Alterações nas taxas de juro podem afetar o rendimento dos produtos de poupança e investimento.

É importante que os clientes considerem estes riscos antes de investir e avaliem a sua tolerância ao risco e objetivos financeiros. Se precisar de mais informações ou esclarecimentos, estou à disposição!",33,No,3.09,13
8,O Fidelidade Savings (opção segura) é competitivo face aos certificados do Tesouro Português?,"Sim, começa por ser mais flexível na movimentação, não tem restrições nem custos. A taxa de rendimento garantida é de 80% da Euribor a 6 meses, tendo sido normalmente superior. Há momentos em que estamos melhor que os Certificados e momentos em que estamos pior, depende da evolução das taxas. Nos momentos em que as taxas estão a descer a opção seguro tem uma resiliência maior porque só é revista de seis em seis meses. Funcionamento","O produto **Fidelidade My Savings** (opção segura) é uma alternativa interessante em comparação com os certificados do Tesouro Português. Aqui estão alguns pontos a considerar:

### Vantagens do Fidelidade My Savings:
- **Rentabilidade**: O My Savings oferece uma rentabilidade competitiva, que pode ser superior à dos certificados do Tesouro, dependendo das condições de mercado.
- **Flexibilidade**: Permite ao cliente realizar depósitos e levantamentos com maior facilidade, ao contrário dos certificados do Tesouro que têm prazos fixos.
- **Segurança**: O produto é garantido pelo Fundo de Garantia de Depósitos, proporcionando uma camada adicional de segurança.

### Comparação com Certificados do Tesouro:
- **Liquidez**: O My Savings oferece maior liquidez, permitindo acesso aos fundos a qualquer momento, enquanto os certificados do Tesouro podem ter penalizações em caso de resgate antecipado.
- **Impostos**: A tributação sobre os rendimentos pode variar entre os dois produtos, sendo importante considerar a situação fiscal do cliente.

### Conclusão:
O **Fidelidade My Savings** pode ser uma opção mais flexível e com potencial de rentabilidade superior, dependendo das circunstâncias. É sempre aconselhável avaliar as necessidades individuais e comparar as condições específicas de cada produto antes de tomar uma decisão.",35,No,4.34,13
9,Posso subscrever e resgatar em qualquer momento?,Sim posso. Ao fim de três dias uteis o valor resgatado está na conta bancaria associada. Não há encargos de resgate. 2) PPR EVOLUIR Informações Gerais sobre os Produtos,"Olá! 

Em relação aos produtos da Fidelidade, a subscrição e o resgate funcionam da seguinte forma:

### Fidelidade My Savings
- **Subscrição**: Podes subscrever o produto a qualquer momento, de acordo com as condições estabelecidas.
- **Resgate**: O resgate pode ser feito a qualquer momento, mas é importante ter em conta que pode haver penalizações ou condições específicas associadas ao resgate antecipado.

### PPR Evoluir
- **Subscrição**: Também é possível subscrever o PPR Evoluir em qualquer momento.
- **Resgate**: O resgate é permitido, mas existem regras específicas que podem influenciar o montante a receber, dependendo do momento do resgate e das condições do plano.

Se precisares de mais detalhes sobre algum destes produtos, não hesites em perguntar!",29,No,3.23,13
10,Que tipo de investimento é o PPR Evoluir — Capital e rendimento garantido ou tem risco?,"Ambos. O PPR Evoluir da Fidelidade é um produto de investimento que combina segurança e potencial de rentabilidade, adaptando-se à idade do cliente através de duas componentes distintas: Componente Proteção: Oferece capital e rendimento garantidos, proporcionando segurança ao investimento.; Componente Ativo: Não possui garantias de capital nem de rendimento, apresentando um nível de risco baixo, mas com maior potencial de rentabilidade. A alocação entre estas componentes ajusta-se automaticamente com base na idade do cliente, aumentando a proporção da Componente Proteção à medida que se aproxima da reforma, até um máximo de 60%.","O PPR Evoluir da Fidelidade é um produto de Poupança e Reforma que não garante capital e rendimento, ou seja, apresenta um nível de risco associado. O capital investido pode estar sujeito a flutuações de mercado, o que significa que o valor final pode ser diferente do montante investido inicialmente.

Se tiveres mais perguntas sobre o PPR Evoluir ou outros produtos da Fidelidade, estou à disposição para ajudar!",47,No,3.26,13
11,Este produto tem cobertura de seguro em caso de falecimento?,"Sim. Em caso de morte da pessoa segura ou do seu cônjuge (quando o PPR seja um bem comum por força do regime de bens do casal), durante o período de vigência do contrato, é garantido o reembolso do capital seguro na data da participação da morte.","A Fidelidade My Savings não inclui cobertura de seguro em caso de falecimento. Este produto é um plano de poupança que visa ajudar os clientes a acumular capital ao longo do tempo, mas não oferece proteção em caso de morte. Se estiveres à procura de produtos que incluam cobertura de seguro, poderás considerar outras opções disponíveis na Fidelidade.

Se tiveres mais perguntas ou precisares de mais informações, estou à disposição!",41,No,3.25,13
12,Posso escolher a componente que pretendo(Ativo ou Proteção)?,"Não. O contrato apenas admite a recomposição automática, pelo que o Tomador do Seguro não tem direito a alterar a composição do investimento. Fiscalidade","Sim, no produto **Fidelidade My Savings**, tens a possibilidade de escolher entre duas componentes: **Ativo** ou **Proteção**. 

### Componente Ativo
- Foca-se na valorização do capital investido.
- É ideal para quem procura um crescimento do investimento a longo prazo.

### Componente Proteção
- Tem um enfoque na segurança do capital.
- É mais adequada para quem prioriza a proteção do investimento em vez de um crescimento agressivo.

Assim, podes escolher a componente que melhor se adapta aos teus objetivos financeiros. Se precisares de mais informações sobre cada uma delas, estou à disposição!",30,No,3.27,13
13,"Se tiver feito um resgate do meu PPR com mais de 60 anos e com mais de 5 anos de contrato, tenho tributação de 8%?","Não necessariamente, pois se existem entregas com menos de 5 anos essas são tributadas fora das condições legais e portanto a 21,5%.","Sim, se realizaste um resgate do teu PPR (Plano Poupança Reforma) após os 60 anos e com um contrato que tem mais de 5 anos, a tributação aplicável é de 8% sobre os rendimentos. Esta é uma das vantagens do PPR, pois permite uma tributação mais favorável em comparação com outros produtos de investimento. Se tiveres mais dúvidas ou precisares de mais informações, estou à disposição!",34,No,3.08,13
14,"Se tiver feito uma entrega de 1.000€ há 10 anos e outra de 100.000€ há 4 anos, e quiser resgatar tendo mais de 60 anos, tenho benefício fiscal na totalidade do valor?","Não, os rendimentos obtidos referentes à entrega com 4 anos serão tributados a 21,5% dado que o contrato não cumpre com a regra dos 35% das entregas na primeira metade do mesmo.","Para responder à tua questão sobre o resgate e os benefícios fiscais, é importante considerar as regras específicas do PPR Evoluir da Fidelidade.

No caso de um resgate de um PPR, se o titular tiver mais de 60 anos, pode beneficiar de isenção de IRS sobre os rendimentos acumulados, desde que o capital tenha sido aplicado por um período mínimo de 5 anos. 

Dado que fizeste uma entrega de 1.000€ há 10 anos e outra de 100.000€ há 4 anos, o resgate total poderá ser isento de IRS, desde que:

- O montante resgatado corresponda a contribuições que tenham sido mantidas por mais de 5 anos.
- O resgate seja feito após os 60 anos de idade.

Assim, o valor de 1.000€ (aplicado há 10 anos) estaria isento, enquanto o valor de 100.000€ (aplicado há 4 anos) não estaria isento, pois não cumpriu o prazo mínimo de 5 anos.

Portanto, no total, apenas a parte correspondente à entrega de 1.000€ seria isenta de IRS, enquanto a parte de 100.000€ estaria sujeita a tributação.

Se precisares de mais informações ou esclarecimentos, estou à disposição!",24,No,4.43,13
15,A rentabilidade gerada pelo ppr anualmente é alvo de tributaçao anualmente ou apenas no final do contrato ou em caso de resgate antecipado?,Apenas no final do contrato ou se houver resgates. Comissões e Custos,"A rentabilidade gerada pelo PPR Evoluir é tributada apenas no momento do resgate, seja no final do contrato ou em caso de resgate antecipado. Não há tributação anual sobre a rentabilidade acumulada durante a vigência do plano. 

Se tiveres mais perguntas ou precisares de mais informações, estou à disposição!",32,No,3.17,13
16,Qual é a comissão de gestão anual do PPR Evoluir?,"Depende da componente de Investimento do PPR Evoluir. Componente Proteção - Comissão de gestão anual: Não existe; Componente Ativo - Comissão de gestão anual: Até 1,5%. Concorrência","A comissão de gestão anual do PPR Evoluir é de **1%** sobre o capital investido. Se tiveres mais perguntas sobre este produto ou outros aspectos relacionados, estou à disposição para ajudar!",44,No,3.19,13
17,Como se diferencia o PPR Evoluir no mercado de soluções PPR com componente de risco?,"O PPR Evoluir distingue-se no mercado de soluções PPR com componente de risco por integrar uma abordagem inovadora que combina segurança e potencial de rentabilidade, ajustando-se automaticamente à idade do investidor. Este produto está disponível na aplicação MySavings, permitindo aos clientes acompanhar a evolução do seu investimento de forma digital e conveniente","O **PPR Evoluir** da Fidelidade destaca-se no mercado de soluções PPR com componente de risco por várias razões:

### Características Distintivas do PPR Evoluir:

1. **Flexibilidade de Investimento**:
   - O PPR Evoluir permite ao cliente escolher entre diferentes perfis de risco, adaptando-se ao seu perfil de investidor e objetivos financeiros.

2. **Diversificação**:
   - O produto oferece uma diversificação significativa através de uma gama de fundos de investimento, o que pode ajudar a mitigar riscos.

3. **Gestão Ativa**:
   - A gestão dos investimentos é realizada de forma ativa, o que pode potencialmente aumentar a rentabilidade em comparação com produtos que seguem uma abordagem passiva.

4. **Benefícios Fiscais**:
   - Os investidores podem beneficiar de deduções fiscais, o que torna o PPR Evoluir uma opção atrativa para quem procura otimizar a sua carga fiscal.

5. **Transparência**:
   - O PPR Evoluir proporciona informações claras e acessíveis sobre as comissões, rendimentos e riscos associados, permitindo que os investidores tomem decisões informadas.

6. **Apoio Personalizado**:
   - A Fidelidade oferece apoio e aconselhamento personalizado aos seus clientes, ajudando-os a escolher a melhor estratégia de investimento.

### Comparação com Competidores:
- Em comparação com outros produtos PPR no mercado, o PPR Evoluir pode oferecer uma combinação única de flexibilidade, gestão ativa e diversificação, que pode não estar disponível em soluções mais tradicionais ou conservadoras.

Se precisar de mais informações ou detalhes específicos sobre o PPR Evoluir ou comparações com outros produtos, estou à disposição para ajudar!",30,No,6.73,13
1,O Fidelidade Savings é mais indicado para que perfil de risco?,"o Fidelidade Savings é adequado para clientes conservadores, através da sua opção Seguro, com capital e rendimento garantido. Para clientes que gostam moderadamente do risco, através da opção Proteção com garantia de 90% do capital investido no vencimento e exposição ao Índice Multiativos. Para clientes propensos ao risco através da opção Dinâmico com 100% de exposição ao Índice Multiativos. Também está disponível a opção ESG, que investe no índice Multiativos ESG, com risco mas ESG, para clientes com preocupações Ambientais, Sociais e de Governança.","O **Fidelidade My Savings** é mais indicado para investidores com um perfil de risco **conservador**. Este produto é projetado para aqueles que procuram uma opção de poupança segura, com uma rentabilidade estável e garantida, sem expor o capital a grandes flutuações de mercado.

Se tiveres mais perguntas sobre este produto ou outros da Fidelidade, estou à disposição para ajudar!",44,No,3.25,14
2,"Fiz uma poupança Kid's para os meus 3 filhos, como garanto que cada um tem direito ao que lá tem?","Deverá alterar a cláusula beneficiária, solicitando a um agente Fidelidade que faça a alteração da cláusula beneficiária de acordo com o procedimento em vigor. Fiscalidade","Olá! Para garantir que cada um dos teus filhos tem direito à poupança que foi feita na poupança Kid's, é importante que tenhas em consideração os seguintes pontos:

1. **Titularidade da Conta**: A conta deve estar devidamente identificada com os nomes dos filhos como beneficiários. Isso assegura que cada um deles tem direito aos valores acumulados.

2. **Documentação**: Mantém toda a documentação relacionada à conta organizada, incluindo comprovativos de depósitos e qualquer comunicação com a instituição financeira.

3. **Acordos de Partilha**: Se houver um acordo de partilha ou um testamento que especifique como os fundos devem ser distribuídos entre os filhos, isso deve ser respeitado.

4. **Consulta com a Fidelidade**: É aconselhável entrar em contacto com a Fidelidade para esclarecer qualquer dúvida específica sobre a gestão da poupança Kid's e como garantir os direitos de cada filho.

Se precisares de mais informações ou ajuda específica sobre a poupança Kid's, não hesites em perguntar!",23,No,3.18,14
